MariaDB [(none)]> select id,date,method,duration,substr(pacresponse,680,150) from sfc.requests where id>2400000 and method='cfdiTimbrar' and locate('No hay provee',respbody)>0 order by id limit 300;
+---------+---------------------+-------------+----------+--------------------------------------------------------------------------------------------------------------------------------------------------------+
| id      | date                | method      | duration | substr(pacresponse,680,150)                                                                                                                            |
| 2441892 | 2014-07-30 19:48:53 | cfdiTimbrar | 0.225    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441893 | 2014-07-30 19:48:56 | cfdiTimbrar | 0.314    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441894 | 2014-07-30 19:48:59 | cfdiTimbrar | 0.258    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441896 | 2014-07-30 19:49:02 | cfdiTimbrar | 0.300    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441898 | 2014-07-30 19:49:06 | cfdiTimbrar | 0.266    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441899 | 2014-07-30 19:49:06 | cfdiTimbrar | 0.198    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441904 | 2014-07-30 19:49:20 | cfdiTimbrar | 0.269    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441906 | 2014-07-30 19:49:27 | cfdiTimbrar | 0.479    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441907 | 2014-07-30 19:49:28 | cfdiTimbrar | 0.283    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441908 | 2014-07-30 19:49:38 | cfdiTimbrar | 0.217    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441910 | 2014-07-30 19:49:45 | cfdiTimbrar | 0.247    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441913 | 2014-07-30 19:50:00 | cfdiTimbrar | 0.257    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441914 | 2014-07-30 19:50:02 | cfdiTimbrar | 0.598    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441915 | 2014-07-30 19:50:04 | cfdiTimbrar | 0.262    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441917 | 2014-07-30 19:50:06 | cfdiTimbrar | 0.230    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441918 | 2014-07-30 19:50:06 | cfdiTimbrar | 0.168    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441919 | 2014-07-30 19:50:12 | cfdiTimbrar | 0.224    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441920 | 2014-07-30 19:50:15 | cfdiTimbrar | 0.224    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441921 | 2014-07-30 19:50:16 | cfdiTimbrar | 0.236    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441922 | 2014-07-30 19:50:17 | cfdiTimbrar | 0.405    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441923 | 2014-07-30 19:50:18 | cfdiTimbrar | 0.182    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441924 | 2014-07-30 19:50:19 | cfdiTimbrar | 0.250    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441927 | 2014-07-30 19:50:37 | cfdiTimbrar | 0.283    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441929 | 2014-07-30 19:50:46 | cfdiTimbrar | 0.291    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441930 | 2014-07-30 19:50:52 | cfdiTimbrar | 0.277    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441931 | 2014-07-30 19:50:54 | cfdiTimbrar | 0.294    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441933 | 2014-07-30 19:50:58 | cfdiTimbrar | 0.282    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441937 | 2014-07-30 19:51:04 | cfdiTimbrar | 0.177    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441942 | 2014-07-30 19:51:18 | cfdiTimbrar | 0.424    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
| 2441943 | 2014-07-30 19:51:19 | cfdiTimbrar | 0.193    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441944 | 2014-07-30 19:51:20 | cfdiTimbrar | 0.229    | <ax25:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax25:mensaje><ax25:  |
| 2441946 | 2014-07-30 19:51:32 | cfdiTimbrar | 0.300    | <ax23:mensaje>No se puede generar el sello del Timbre Fiscal Digital. No hay proveedores disponibles para efectuar la operación.</ax23:mensaje><ax23:  |
